fico, loanRateDiff, loanTimeRemaining, isInCurrentOrder, noFee, loanType, purpose, loanAmountRequested, title, loanAmtRemaining, primeUnfundedAmount, alreadyInvestedIn, loanGrade, searchrank, loan_status, hasCosigner, isWholeLoan, primeFractions, wholeLoanTimeRemaining, alreadySelected, loanUnfundedAmount, loanAmt, loanLength, loanGUID, amountToInvest, primeTotalInvestment, loanRate, primeMarkedInvestment, 
675-679, .00, 850417814, false, 0, Personal, debt_consolidation, 21725, 17600, 0, false, E2, -1, INFUNDING, false, 0, 0, -309235186, false, 17600, 21725, 60, 69086967, 0, 0, 19.48, 0, 
670-674, .00, 933618814, false, 0, Personal, debt_consolidation, 22250, Debt consolidation, 17600, 0, false, F1, -1, INFUNDING, false, 0, 0, -222835186, false, 17600, 22250, 60, 70113243, 0, 0, 22.45, 0, 
665-669, .00, 921699814, false, 0, Personal, credit_card, 21000, Credit card refinancing, 17625, 0, false, B5, -1, INFUNDING, false, 0, 0, -237235186, false, 17625, 21000, 60, 70063051, 0, 0, 11.48, 0, 
715-719, .00, 913703814, false, 0, Personal, credit_card, 30000, Credit card refinancing, 17700, 0, false, D2, -1, INFUNDING, false, 0, 0, -251635186, false, 17700, 30000, 60, 70144085, 0, 0, 16.59, 0, 
690-694, .00, 869173814, false, 0, Personal, debt_consolidation, 33100, 17775, 0, false, F3, -1, INFUNDING, false, 0, 0, -294835186, false, 17775, 33100, 60, 70244187, 0, 0, 24.24, 0, 
710-714, .00, 946819814, false, 0, Personal, debt_consolidation, 28000, Debt consolidation, 17775, 0, false, C4, -1, INFUNDING, false, 0, 0, -208435186, false, 17775, 28000, 60, 68833094, 0, 0, 13.99, 0, 
730-734, .00, 1181966814, false, 0, Personal, credit_card, 20000, Credit card refinancing, 17775, 0, false, A5, -1, INFUNDING, false, 0, 0, -21235186, false, 17775, 20000, 36, 70561092, 0, 0, 7.89, 0, 
665-669, .00, 1098968814, false, 0, Personal, debt_consolidation, 21000, Debt consolidation, 17775, 0, false, A5, -1, INFUNDING, false, 0, 0, -64435186, false, 17775, 21000, 36, 70101811, 0, 0, 7.89, 0, 
670-674, .00, 917876814, false, 0, Personal, debt_consolidation, 21600, Debt consolidation, 17825, 0, false, C3, -1, INFUNDING, false, 0, 0, -237235186, false, 17825, 21600, 60, 70154198, 0, 0, 13.44, 0, 
700-704, .00, 1002847814, false, 0, Personal, debt_consolidation, 20000, Debt consolidation, 17850, 0, false, C2, -1, INFUNDING, false, 0, 0, -150835186, false, 17850, 20000, 60, 70371776, 0, 0, 12.88, 0, 
665-669, .00, 952074814, false, 0, Personal, major_purchase, 24000, Major purchase, 17875, 0, false, C2, -1, INFUNDING, false, 0, 0, -208435186, false, 17875, 24000, 60, 68469021, 0, 0, 12.88, 0, 
680-684, .00, 1003545814, false, 0, Personal, debt_consolidation, 19825, Debt consolidation, 17875, 0, false, E5, -1, INFUNDING, false, 0, 0, -150835186, false, 17875, 19825, 60, 70301574, 0, 0, 21.48, 0, 
685-689, .00, 1199703814, false, 0, Personal, debt_consolidation, 20525, Debt consolidation, 17925, 0, false, C3, -1, INFUNDING, false, 0, 0, -6835186, false, 17900, 20525, 36, 70731213, 0, 0, 13.67, 0, 
685-689, .00, 921416814, false, 0, Personal, renewable_energy, 22000, Green loan, 17925, 0, false, D1, -1, INFUNDING, false, 0, 0, -237235186, false, 17925, 22000, 60, 70013236, 0, 0, 15.77, 0, 
685-689, .00, 1015540814, false, 0, Personal, debt_consolidation, 24000, Debt consolidation, 17975, 0, false, F1, -1, INFUNDING, false, 0, 0, -179635186, false, 17975, 24000, 60, 70441795, 0, 0, 22.45, 0, 
680-684, .00, 1111637814, false, 0, Personal, debt_consolidation, 22050, Debt consolidation, 18025, 0, false, F1, -1, INFUNDING, false, 0, 0, -50035186, false, 18025, 22050, 60, 70710682, 0, 0, 23.13, 0, 
725-729, .00, 870686814, false, 0, Personal, debt_consolidation, 27000, 18075, 0, false, B2, -1, INFUNDING, false, 0, 0, -294835186, false, 18075, 27000, 60, 69977867, 0, 0, 9.17, 0, 
705-709, .00, 948280814, false, 0, Personal, debt_consolidation, 24000, Debt consolidation, 18100, 0, false, C2, -1, INFUNDING, false, 0, 0, -208435186, false, 18100, 24000, 60, 70451184, 0, 0, 12.88, 0, 
665-669, .00, 1198139814, false, 0, Personal, credit_card, 28000, Credit card refinancing, 18100, 0, false, B5, -1, INFUNDING, false, 0, 0, -6835186, false, 18100, 28000, 36, 70660662, 0, 0, 11.47, 0, 
690-694, .00, 1200539814, false, 0, Personal, vacation, 20000, Debt consolidation, 18150, 0, false, A5, -1, INFUNDING, false, 0, 0, -6835186, false, 18150, 20000, 36, 70791224, 0, 0, 7.89, 0, 
680-684, .00, 944090814, false, 0, Personal, house, 30000, Home buying, 18175, 0, false, F1, -1, INFUNDING, false, 0, 0, -208435186, false, 18175, 30000, 60, 70471160, 0, 0, 22.45, 0, 
670-674, .00, 958726814, false, 0, Personal, debt_consolidation, 23800, Debt consolidation, 18200, 0, false, C1, -1, INFUNDING, false, 0, 0, -208435186, false, 18200, 23800, 60, 70391290, 0, 0, 11.99, 0, 
715-719, .00, 1012625814, false, 0, Personal, debt_consolidation, 20925, Debt consolidation, 18200, 0, false, E2, -1, INFUNDING, false, 0, 0, -150835186, false, 18200, 20925, 60, 70431669, 0, 0, 19.48, 0, 
665-669, .00, 938799814, false, 0, Personal, debt_consolidation, 21000, Debt consolidation, 18200, 0, false, D4, -1, INFUNDING, false, 0, 0, -222835186, false, 18200, 21000, 60, 68488670, 0, 0, 17.97, 0, 
685-689, .00, 1009964814, false, 0, Personal, small_business, 24000, Business, 18225, 0, false, E1, -1, INFUNDING, false, 0, 0, -150835186, false, 18225, 24000, 60, 70451673, 0, 0, 18.99, 0, 
690-694, .00, 1127709814, false, 0, Personal, debt_consolidation, 24000, Debt consolidation, 18275, 0, false, C1, -1, INFUNDING, false, 0, 0, -35635186, false, 18275, 24000, 60, 70780794, 0, 0, 11.99, 0, 
730-734, .00, 1089059814, false, 0, Personal, debt_consolidation, 25500, Debt consolidation, 18325, 0, false, A5, -1, INFUNDING, false, 0, 0, -107635186, false, 18325, 25500, 36, 70670593, 0, 0, 7.89, 0, 
690-694, .00, 853963814, false, 0, Personal, debt_consolidation, 30000, Debt consolidation, 18325, 0, false, C5, -1, INFUNDING, false, 0, 0, -309235186, false, 18325, 30000, 60, 69773445, 0, 0, 14.85, 0, 
665-669, .00, 843621814, false, 0, Personal, debt_consolidation, 24000, Debt consolidation, 18400, 0, false, D1, -1, INFUNDING, false, 0, 0, -309235186, false, 18400, 24000, 60, 70024509, 0, 0, 15.77, 0, 
690-694, .00, 834276814, false, 0, Personal, debt_consolidation, 23750, Debt consolidation, 18500, 0, false, E4, -1, INFUNDING, false, 0, 0, -323635186, false, 18500, 23750, 60, 69723241, 0, 0, 20.50, 0, 
685-689, .00, 851060814, false, 0, Personal, debt_consolidation, 24000, Debt consolidation, 18500, 0, false, C4, -1, INFUNDING, false, 0, 0, -309235186, false, 18500, 24000, 60, 70182575, 0, 0, 13.99, 0, 
680-684, .00, 969357814, false, 0, Personal, debt_consolidation, 35000, 18525, 0, false, E2, -1, INFUNDING, false, 0, 0, -208435186, false, 18525, 35000, 60, 70240559, 0, 0, 19.48, 0, 
660-664, .00, 855068814, false, 0, Personal, credit_card, 25000, 18525, 0, false, C4, -1, INFUNDING, false, 0, 0, -309235186, false, 18525, 25000, 60, 70240224, 0, 0, 13.99, 0, 
660-664, .00, 1041377814, false, 0, Personal, debt_consolidation, 21875, Debt consolidation, 18550, 0, false, E5, -1, INFUNDING, false, 0, 0, -122035186, false, 18550, 21875, 60, 70730191, 0, 0, 22.45, 0, 
710-714, .00, 1012414814, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 18575, 0, false, E4, -1, INFUNDING, false, 0, 0, -150835186, false, 18575, 35000, 60, 70023382, 0, 0, 20.50, 0, 
670-674, .00, 901070814, false, 0, Personal, other, 24775, Other, 18625, 0, false, F4, -1, INFUNDING, false, 0, 0, -251635186, false, 18625, 24775, 60, 70172871, 0, 0, 25.09, 0, 
695-699, .00, 865126814, false, 0, Personal, major_purchase, 25000, Major purchase, 18650, 0, false, E5, -1, INFUNDING, false, 0, 0, -294835186, false, 18650, 25000, 60, 70092873, 0, 0, 21.48, 0, 
670-674, .00, 964698814, false, 0, Personal, debt_consolidation, 23925, Debt consolidation, 18675, 0, false, F1, -1, INFUNDING, false, 0, 0, -165235186, false, 18675, 23925, 60, 70090374, 0, 0, 22.45, 0, 
730-734, .00, 870578814, false, 0, Personal, credit_card, 28000, Credit card refinancing, 18675, 0, false, B4, -1, INFUNDING, false, 0, 0, -294835186, false, 18675, 28000, 60, 70143856, 0, 0, 10.78, 0, 
715-719, .00, 962642814, false, 0, Personal, small_business, 24000, Business, 18700, 0, false, C2, -1, INFUNDING, false, 0, 0, -165235186, false, 18700, 24000, 60, 70361357, 0, 0, 12.88, 0, 
675-679, .00, 849428814, false, 0, Personal, debt_consolidation, 26875, 18700, 0, false, E1, -1, INFUNDING, false, 0, 0, -309235186, false, 18700, 26875, 60, 69097099, 0, 0, 18.99, 0, 
740-744, .00, 870403814, false, 0, Personal, house, 35000, Home buying, 18725, 0, false, D4, -1, INFUNDING, false, 0, 0, -294835186, false, 18725, 35000, 60, 70002705, 0, 0, 17.97, 0, 
705-709, .00, 1120663814, false, 0, Personal, other, 21500, Other, 18750, 0, false, E1, -1, INFUNDING, false, 0, 0, -35635186, false, 18750, 21500, 60, 70770751, 0, 0, 19.99, 0, 
735-739, .00, 948276814, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 18775, 0, false, C4, -1, INFUNDING, false, 0, 0, -208435186, false, 18775, 35000, 60, 70511189, 0, 0, 13.99, 0, 
660-664, .00, 1044286814, false, 0, Personal, home_improvement, 23000, Home improvement, 18775, 0, false, F4, -1, INFUNDING, false, 0, 0, -78835186, false, 18775, 23000, 60, 69873776, 0, 0, 25.88, 0, 
665-669, .00, 849219814, false, 0, Personal, major_purchase, 23850, Major purchase, 18825, 0, false, F2, -1, INFUNDING, false, 0, 0, -309235186, false, 18825, 23850, 60, 70102430, 0, 0, 23.13, 0, 
695-699, .00, 1191325814, false, 0, Personal, credit_card, 30000, Credit card refinancing, 18925, 0, false, C3, -1, INFUNDING, false, 0, 0, -6835186, false, 18925, 30000, 36, 70040343, 0, 0, 13.67, 0, 
710-714, .00, 1032099814, false, 0, Personal, credit_card, 35000, Credit card refinancing, 18975, 0, false, B3, -1, INFUNDING, false, 0, 0, -165235186, false, 18975, 35000, 60, 70431806, 0, 0, 9.75, 0, 
675-679, .00, 960338814, false, 0, Personal, debt_consolidation, 24000, Debt consolidation, 18975, 0, false, C2, -1, INFUNDING, false, 0, 0, -165235186, false, 18975, 24000, 60, 70391370, 0, 0, 12.88, 0, 
685-689, .00, 1004304814, false, 0, Personal, credit_card, 21600, Credit card refinancing, 19000, 0, false, B4, -1, INFUNDING, false, 0, 0, -150835186, false, 19000, 21600, 60, 70381552, 0, 0, 10.78, 0, 
700-704, .00, 1014574814, false, 0, Personal, debt_consolidation, 35000, Debt consolidation, 19000, 0, false, F3, -1, INFUNDING, false, 0, 0, -150835186, false, 19000, 35000, 60, 70144310, 0, 0, 24.24, 0, 
675-679, .00, 787988814, false, 0, Personal, credit_card, 28950, Credit card refinancing, 19000, 0, false, E3, -1, INFUNDING, false, 0, 0, -338035186, false, 19000, 28950, 60, 70121918, 0, 0, 19.89, 0, 
680-684, .00, 880455814, false, 0, Personal, credit_card, 24000, Credit card refinancing, 19050, 0, false, A5, -1, INFUNDING, false, 0, 0, -251635186, false, 19050, 24000, 60, 70102841, 0, 0, 7.91, 0, 
715-719, .00, 871459814, false, 0, Personal, credit_card, 27000, Credit card refinancing, 19050, 0, false, B4, -1, INFUNDING, false, 0, 0, -251635186, false, 19050, 27000, 60, 69992716, 0, 0, 10.78, 0, 
695-699, .00, 875464814, false, 0, Personal, credit_card, 26000, Credit card refinancing, 19125, 0, false, B3, -1, INFUNDING, false, 0, 0, -251635186, false, 19125, 26000, 60, 69893064, 0, 0, 9.80, 0, 
710-714, .00, 847396814, false, 0, Personal, debt_consolidation, 27500, Debt consolidation, 19125, 0, false, D5, -1, INFUNDING, false, 0, 0, -309235186, false, 19125, 27500, 60, 70222095, 0, 0, 18.49, 0, 
660-664, .00, 916716814, false, 0, Personal, home_improvement, 22125, Home improvement, 19125, 0, false, F4, -1, INFUNDING, false, 0, 0, -237235186, false, 19125, 22125, 60, 70093203, 0, 0, 25.09, 0, 
680-684, .00, 954119814, false, 0, Personal, debt_consolidation, 24775, Debt consolidation, 19150, 0, false, F2, -1, INFUNDING, false, 0, 0, -208435186, false, 19150, 24775, 60, 68741891, 0, 0, 23.13, 0, 
740-744, .00, 1096322814, false, 0, Personal, debt_consolidation, 28000, Debt consolidation, 19150, 0, false, A3, -1, INFUNDING, false, 0, 0, -107635186, false, 19150, 28000, 36, 70600462, 0, 0, 6.97, 0, 
705-709, .00, 790603814, false, 0, Personal, debt_consolidation, 30000, 19175, 0, false, C5, -1, INFUNDING, false, 0, 0, -338035186, false, 19175, 30000, 60, 69978824, 0, 0, 14.85, 0, 
690-694, .00, 1003656814, false, 0, Personal, debt_consolidation, 25000, Debt consolidation, 19200, 0, false, D3, -1, INFUNDING, false, 0, 0, -150835186, false, 19200, 25000, 60, 70026311, 0, 0, 17.27, 0, 
680-684, .00, 847719814, false, 0, Personal, debt_consolidation, 25000, 19225, 0, false, D3, -1, INFUNDING, false, 0, 0, -309235186, false, 19225, 25000, 60, 69694608, 0, 0, 17.27, 0, 
700-704, .00, 914321814, false, 0, Personal, credit_card, 30000, Credit card refinancing, 19300, 0, false, C4, -1, INFUNDING, false, 0, 0, -251635186, false, 19300, 30000, 60, 69216226, 0, 0, 13.99, 0, 
680-684, .00, 779121814, false, 0, Personal, debt_consolidation, 30000, Debt consolidation, 19300, 0, false, D1, -1, INFUNDING, false, 0, 0, -381235186, false, 19300, 30000, 60, 70130240, 0, 0, 15.77, 0, 
670-674, .00, 965184814, false, 0, Personal, debt_consolidation, 24000, Debt consolidation, 19375, 0, false, C2, -1, INFUNDING, false, 0, 0, -165235186, false, 19375, 24000, 60, 70401326, 0, 0, 12.88, 0, 
680-684, .00, 1128457814, false, 0, Personal, debt_consolidation, 26400, Debt consolidation, 19425, 0, false, C2, -1, INFUNDING, false, 0, 0, -35635186, false, 19425, 26400, 60, 70610867, 0, 0, 12.99, 0, 
680-684, .00, 782267814, false, 0, Personal, credit_card, 32200, Credit card refinancing, 19425, 0, false, B2, -1, INFUNDING, false, 0, 0, -381235186, false, 19425, 32200, 60, 70091945, 0, 0, 9.17, 0, 
675-679, .00, 849487814, false, 0, Personal, debt_consolidation, 25200, Debt consolidation, 19525, 0, false, F2, -1, INFUNDING, false, 0, 0, -309235186, false, 19525, 25200, 60, 70031338, 0, 0, 23.13, 0, 
720-724, .00, 870722814, false, 0, Personal, debt_consolidation, 30000, Debt consolidation, 19575, 0, false, C1, -1, INFUNDING, false, 0, 0, -294835186, false, 19575, 30000, 60, 70132694, 0, 0, 11.99, 0, 
695-699, .00, 1046938814, false, 0, Personal, debt_consolidation, 25200, Debt consolidation, 19725, 0, false, E2, -1, INFUNDING, false, 0, 0, -78835186, false, 19725, 25200, 60, 70700299, 0, 0, 20.75, 0, 
665-669, .00, 966005814, false, 0, Personal, debt_consolidation, 25000, Debt consolidation, 19725, 0, false, C2, -1, INFUNDING, false, 0, 0, -165235186, false, 19725, 25000, 60, 69645350, 0, 0, 12.88, 0, 
695-699, .00, 919997814, false, 0, Personal, debt_consolidation, 33600, Debt consolidation, 19750, 0, false, D5, -1, INFUNDING, false, 0, 0, -237235186, false, 19750, 33600, 60, 70072893, 0, 0, 18.49, 0, 
685-689, .00, 1002964814, false, 0, Personal, debt_consolidation, 24000, Debt consolidation, 19750, 0, false, D4, -1, INFUNDING, false, 0, 0, -150835186, false, 19750, 24000, 60, 69733482, 0, 0, 17.97, 0, 
685-689, .00, 1123927814, false, 0, Personal, debt_consolidation, 24800, Debt consolidation, 19850, 0, false, F1, -1, INFUNDING, false, 0, 0, -35635186, false, 19850, 24800, 60, 70770966, 0, 0, 23.13, 0, 
665-669, .00, 1002407814, false, 0, Personal, debt_consolidation, 25600, Debt consolidation, 19850, 0, false, E4, -1, INFUNDING, false, 0, 0, -150835186, false, 19850, 25600, 60, 69853180, 0, 0, 20.50, 0, 
670-674, .00, 1121639814, false, 0, Personal, credit_card, 24000, Credit card refinancing, 19875, 0, false, B5, -1, INFUNDING, false, 0, 0, -35635186, false, 19875, 24000, 60, 69095232, 0, 0, 11.47, 0, 
685-689, .00, 1130226814, false, 0, Personal, home_improvement, 24000, Home improvement, 19875, 0, false, B3, -1, INFUNDING, false, 0, 0, -35635186, false, 19875, 24000, 60, 70671071, 0, 0, 9.75, 0, 
690-694, .00, 1109050814, false, 0, Personal, credit_card, 25000, Credit card refinancing, 19900, 0, false, A4, -1, INFUNDING, false, 0, 0, -93235186, false, 19875, 25000, 36, 70660690, 0, 0, 7.39, 0, 
680-684, .00, 999577814, false, 0, Personal, credit_card, 24000, Credit card refinancing, 19900, 0, false, A5, -1, INFUNDING, false, 0, 0, -165235186, false, 19900, 24000, 60, 70301303, 0, 0, 7.91, 0, 
770-774, .00, 1187413814, false, 0, Personal, credit_card, 35000, Credit card refinancing, 19900, 0, false, B2, -1, INFUNDING, false, 0, 0, -21235186, false, 19900, 35000, 36, 70581229, 0, 0, 9.16, 0, 
710-714, .00, 869969814, false, 0, Personal, credit_card, 28000, Credit card refinancing, 19950, 0, false, B3, -1, INFUNDING, false, 0, 0, -294835186, false, 19950, 28000, 60, 70102716, 0, 0, 9.80, 0, 
705-709, .00, 1044658814, false, 0, Personal, home_improvement, 35000, Home improvement, 20100, 0, false, F5, -1, INFUNDING, false, 0, 0, -78835186, false, 20100, 35000, 60, 70122771, 0, 0, 26.57, 0, 
690-694, .00, 849102814, false, 0, Personal, debt_consolidation, 25000, 20100, 0, false, D3, -1, INFUNDING, false, 0, 0, -309235186, false, 20100, 25000, 60, 70090734, 0, 0, 17.27, 0, 
695-699, .00, 921642814, false, 0, Personal, debt_consolidation, 30225, Debt consolidation, 20150, 0, false, E3, -1, INFUNDING, false, 0, 0, -280435186, false, 20150, 30225, 60, 70025370, 0, 0, 19.89, 0, 
690-694, .00, 848845814, false, 0, Personal, credit_card, 25800, Credit card refinancing, 20175, 0, false, D3, -1, INFUNDING, false, 0, 0, -309235186, false, 20175, 25800, 60, 70092557, 0, 0, 17.27, 0, 
695-699, .00, 1118455814, false, 0, Personal, debt_consolidation, 25000, 20200, 0, false, F4, -1, INFUNDING, false, 0, 0, -35635186, false, 20200, 25000, 60, 70257175, 0, 0, 25.88, 0, 
675-679, .00, 1006842814, false, 0, Personal, credit_card, 22425, 20225, 0, false, E4, -1, INFUNDING, false, 0, 0, -150835186, false, 20225, 22425, 60, 69097254, 0, 0, 20.50, 0, 
670-674, .00, 934243814, false, 0, Personal, debt_consolidation, 30000, Debt consolidation, 20275, 0, false, D2, -1, INFUNDING, false, 0, 0, -266035186, false, 20275, 30000, 60, 70193156, 0, 0, 16.59, 0, 
695-699, .00, 1192928814, false, 0, Personal, debt_consolidation, 30000, Debt consolidation, 20325, 0, false, A5, -1, INFUNDING, false, 0, 0, -6835186, false, 20325, 30000, 36, 70780772, 0, 0, 7.89, 0, 
675-679, .00, 960550814, false, 0, Personal, small_business, 26200, Business, 20325, 0, false, D3, -1, INFUNDING, false, 0, 0, -165235186, false, 20325, 26200, 60, 70481264, 0, 0, 17.27, 0, 
730-734, .00, 1202043814, false, 0, Personal, credit_card, 25000, Credit card refinancing, 20375, 0, false, B3, -1, INFUNDING, false, 0, 0, -6835186, false, 20375, 25000, 60, 70661264, 0, 0, 9.75, 0, 
695-699, .00, 950521814, false, 0, Personal, credit_card, 27950, 20400, 0, false, E2, -1, INFUNDING, false, 0, 0, -208435186, false, 20400, 27950, 60, 70271190, 0, 0, 19.48, 0, 
670-674, .00, 914451814, false, 0, Personal, debt_consolidation, 30000, Debt consolidation, 20400, 0, false, F4, -1, INFUNDING, false, 0, 0, -251635186, false, 20400, 30000, 60, 69722577, 0, 0, 25.09, 0, 
705-709, .00, 973291814, false, 0, Personal, debt_consolidation, 28000, Debt consolidation, 20425, 0, false, B3, -1, INFUNDING, false, 0, 0, -208435186, false, 20425, 28000, 60, 70381442, 0, 0, 9.80, 0, 
780-784, .00, 920000814, false, 0, Personal, credit_card, 28000, Credit card refinancing, 20450, 0, false, B2, -1, INFUNDING, false, 0, 0, -237235186, false, 20450, 28000, 60, 70183136, 0, 0, 9.17, 0, 
675-679, .00, 929697814, false, 0, Personal, debt_consolidation, 23400, Debt consolidation, 20500, 0, false, E4, -1, INFUNDING, false, 0, 0, -222835186, false, 20500, 23400, 60, 70162548, 0, 0, 20.50, 0, 
690-694, .00, 876264814, false, 0, Personal, debt_consolidation, 30000, Debt consolidation, 20550, 0, false, D3, -1, INFUNDING, false, 0, 0, -251635186, false, 20550, 30000, 60, 69992798, 0, 0, 17.27, 0, 
690-694, .00, 868369814, false, 0, Personal, credit_card, 30000, Credit card refinancing, 20600, 0, false, C1, -1, INFUNDING, false, 0, 0, -294835186, false, 20600, 30000, 60, 70122382, 0, 0, 11.99, 0, 
